chr,start,end,eut,aai,aft,
1,32200001,32250000,98.14,0,1.85,
1,32250001,32300000,100,0,0,
1,32300001,32350000,98.98,0,1.01,
1,32350001,32400000,40.74,0,59.25,
1,32400001,32450000,89.41,3.7,6.88,
1,32450001,32500000,92.59,0,7.4,
1,32500001,32550000,92.59,0,7.4,
1,32550001,32600000,91.93,3.02,5.03,
1,32600001,32650000,98.14,1.85,0,
1,32650001,32700000,96.29,0,3.7,
1,32700001,32750000,96.29,0,3.7,
1,32750001,32800000,96.29,3.7,0,
1,32800001,32850000,95.22,0,4.77,
1,32850001,32900000,99.43,0,0.56,
1,32900001,32950000,100,0,0,
1,32950001,33000000,98.14,0,1.85,
1,33000001,33050000,98.14,0,1.85,
1,33050001,33100000,98.14,0,1.85,
1,33100001,33150000,90.56,4.01,5.41,
1,33150001,33200000,96.29,0,3.7,
1,33200001,33250000,27.77,0,72.22,
1,33250001,33300000,90.81,7.9,1.28,
1,33300001,33350000,98.14,1.54,0.3,
1,33350001,33400000,98.14,1.85,0,
1,33400001,33450000,98.9,0,1.09,
1,33450001,33500000,92.41,7.19,0.38,
1,33500001,33550000,91.74,1.49,6.75,
1,33550001,33600000,98.14,0,1.85,
1,33600001,33650000,98.11,0,1.88,
1,33650001,33700000,99.99,0,0,
1,33700001,33750000,68.21,0.53,31.24,
1,33750001,33800000,50,0,50,
1,33800001,33850000,48.04,1.49,50.46,
1,33850001,33900000,89.92,8.22,1.85,
1,33900001,33950000,95.59,0,4.4,
1,33950001,34000000,100,0,0,
1,34000001,34050000,93.94,2.35,3.7,
1,34050001,34100000,96.29,0,3.7,
1,34100001,34150000,81.03,17.74,1.21,
1,34150001,34200000,93.05,1.85,5.09,
1,34200001,34250000,87.48,0.44,12.07,
1,34250001,34300000,88.87,3.74,7.38,
1,34300001,34350000,84.08,1.1,14.81,
1,34350001,34400000,83.33,1.85,14.81,
1,34400001,34450000,98.34,0,1.65,
1,34450001,34500000,97.88,0.25,1.85,
1,34500001,34550000,100,0,0,
1,34550001,34600000,98.18,0,1.81,
1,34600001,34650000,99.56,0,0.43,
1,34650001,34700000,98.14,0,1.85,
1,34700001,34750000,91.86,1.39,6.74,
1,34750001,34800000,94.44,0,5.55,
1,34800001,34850000,93.78,0.66,5.55,
1,34850001,34900000,72.22,22.22,5.55,
1,34900001,34950000,96.71,0,3.28,
1,34950001,35000000,100,0,0,
1,35000001,35050000,87.62,7.93,4.44,
1,35050001,35100000,99.19,0.8,0,
1,35100001,35150000,98.54,1.45,0,
1,35150001,35200000,100,0,0,
1,35200001,35250000,100,0,0,
1,35250001,35300000,70.09,9.45,20.45,
1,35300001,35350000,75.92,24.07,0,
1,35350001,35400000,87.66,4.75,7.58,
1,35400001,35450000,100,0,0,
1,35450001,35500000,100,0,0,
1,35500001,35550000,98.06,0,1.93,
1,35550001,35600000,98.94,1.05,0,
1,35600001,35650000,69.68,9.41,20.89,
1,35650001,35700000,63.79,36.2,0,
1,35700001,35750000,91.53,8.46,0,
1,35750001,35800000,100,0,0,
1,35800001,35850000,97.45,1.53,1,
1,35850001,35900000,100,0,0,
1,35900001,35950000,98.14,1.85,0,
1,35950001,36000000,43.94,49.92,6.13,
1,36000001,36050000,95.88,0,4.11,
1,36050001,36100000,72.39,0.62,26.97,
1,36100001,36150000,86.89,0,13.1,
1,36150001,36200000,94.68,0,5.31,
1,36200001,36250000,85.65,0,14.34,
1,36250001,36300000,98.14,0,1.85,
1,36300001,36350000,98.14,0,1.85,
1,36350001,36400000,64.36,23.74,11.88,
1,36400001,36450000,95.92,0.55,3.51,
1,36450001,36500000,94.44,1.85,3.7,
1,36500001,36550000,78.8,0,21.19,
1,36550001,36600000,73.78,0.38,25.82,
1,36600001,36650000,78.93,2.42,18.64,
1,36650001,36700000,89.49,4.34,6.15,
1,36700001,36750000,100,0,0,
1,36750001,36800000,79.64,4.63,15.71,
1,36800001,36850000,94.44,5.55,0,
1,36850001,36900000,95.2,4.79,0,
1,36900001,36950000,94.67,5.21,0.1,
1,36950001,37000000,82.06,1.85,16.07,
1,37000001,37050000,83.33,2.69,13.96,
1,37050001,37100000,91.11,0,8.88,
1,37100001,37150000,81.03,0,18.96,
1,37150001,37200000,67.49,15.83,16.66,
1,37200001,37250000,61.11,24.07,14.81,
1,37250001,37300000,69.61,0.47,29.91,
1,37300001,37350000,76.67,1.66,21.65,
1,37350001,37400000,67.65,10.76,21.58,
1,37400001,37450000,55.13,13.7,31.16,
1,37450001,37500000,64.29,5.55,30.14,
1,37500001,37550000,64.46,20.43,15.09,
1,37550001,37600000,71.37,28.62,0,
1,37600001,37650000,79.88,0,20.11,
1,37650001,37700000,74.47,1.26,24.26,
1,37700001,37750000,63.8,12.83,23.36,
1,37750001,37800000,62.67,12.3,25.02,
1,37800001,37850000,75.28,9.12,15.59,
1,37850001,37900000,45.77,4.67,49.55,
1,37900001,37950000,92.59,0,7.4,
1,37950001,38000000,84.08,0,15.91,
1,38000001,38050000,92.59,0,7.4,
1,38050001,38100000,92.1,0.48,7.4,
1,38100001,38150000,90.74,1.85,7.4,
1,38150001,38200000,86.76,0.32,12.91,
1,38200001,38250000,98.17,0,1.82,
1,38250001,38300000,88.91,1.35,9.72,
1,38300001,38350000,81.88,1.85,16.26,
1,38350001,38400000,90.74,1.85,7.4,
1,38400001,38450000,90.88,1.7,7.4,
1,38450001,38500000,90.74,1.85,7.4,
1,38500001,38550000,79.05,0,20.94,
1,38550001,38600000,90.29,0,9.7,
1,38600001,38650000,92.46,0.12,7.41,
1,38650001,38700000,66.32,0,33.67,
1,38700001,38750000,66.79,3.56,29.64,
1,38750001,38800000,87.69,0.71,11.59,
1,38800001,38850000,83.72,0,16.27,
1,38850001,38900000,99.65,0,0.33,
1,38900001,38950000,97.15,1.85,0.99,
1,38950001,39000000,100,0,0,
1,39000001,39050000,100,0,0,
1,39050001,39100000,98.14,0,1.85,
1,39100001,39150000,72.25,0,27.74,
1,39150001,39200000,89.94,0,10.05,
1,39200001,39250000,92.59,0,7.4,
1,39250001,39300000,91.18,1.85,6.96,
1,39300001,39350000,93.7,0,6.29,
1,39350001,39400000,96.17,0,3.82,
1,39400001,39450000,96.43,0,3.56,
1,39450001,39500000,100,0,0,
1,39500001,39550000,100,0,0,
1,39550001,39600000,100,0,0,
1,39600001,39650000,99.52,0.47,0,
1,39650001,39700000,53.97,37.89,8.12,
1,39700001,39750000,55.66,31.76,12.57,
1,39750001,39800000,77.1,0,22.89,
1,39800001,39850000,53.7,46.29,0,
1,39850001,39900000,32.17,67.82,0,
1,39900001,39950000,92.89,0,7.1,
1,39950001,40000000,100,0,0,
1,40000001,40050000,98.83,0,1.16,
1,40050001,40100000,100,0,0,
1,40100001,40150000,94.04,0.02,5.93,
1,40150001,40200000,100,0,0,
1,40200001,40250000,99.94,0.05,0,
1,40250001,40300000,100,0,0,
1,40300001,40350000,100,0,0,
1,40350001,40400000,100,0,0,
1,40400001,40450000,100,0,0,
1,40450001,40500000,91.44,1.41,7.13,
1,40500001,40550000,90.59,7.86,1.53,
1,40550001,40600000,100,0,0,
1,40600001,40650000,100,0,0,
1,40650001,40700000,100,0,0,
1,40700001,40750000,89.48,10.51,0,
1,40750001,40800000,88.06,11.93,0,
1,40800001,40850000,92.59,7.4,0,
1,40850001,40900000,55.51,37.07,7.4,
1,40900001,40950000,84.61,0,15.38,
1,40950001,41000000,76.05,0,23.94,
1,41000001,41050000,57.68,0,42.31,
1,41050001,41100000,57.4,0,42.59,
1,41100001,41150000,60,9.28,30.7,
1,41150001,41200000,93.8,0,6.19,
1,41200001,41250000,79.85,0,20.14,
1,41250001,41300000,68.51,0,31.48,
1,41300001,41350000,74.07,0,25.92,
1,41350001,41400000,69.98,7.4,22.61,
1,41400001,41450000,95.17,0.76,4.06,
1,41450001,41500000,89.51,1.85,8.62,
1,41500001,41550000,94.04,0,5.95,
1,41550001,41600000,83.54,0,16.45,
1,41600001,41650000,64.86,14.81,20.31,
1,41650001,41700000,80.58,4.74,14.66,
1,41700001,41750000,67.81,1.67,30.5,
1,41750001,41800000,59.17,0.07,40.74,
1,41800001,41850000,78.67,0.6,20.72,
1,41850001,41900000,63.95,10.99,25.04,
1,41900001,41950000,79.71,7.95,12.33,
1,41950001,42000000,79.4,3.86,16.73,
1,42000001,42050000,73.2,3.7,23.08,
1,42050001,42100000,75.92,3.7,20.37,
1,42100001,42150000,77.77,3.7,18.51,
1,42150001,42200000,93.54,3.7,2.75,
1,42200001,42250000,93.69,5.55,0.74,
1,42250001,42300000,77.47,14.81,7.71,
1,42300001,42350000,78.88,21.11,0,
1,42350001,42400000,89.39,5.55,5.04,
1,42400001,42450000,90.06,8.85,1.07,
1,42450001,42500000,69.36,30.63,0,
1,42500001,42550000,73.48,15.83,10.68,
1,42550001,42600000,78.41,16.02,5.55,
1,42600001,42650000,65.06,16.9,18.02,
1,42650001,42700000,67.12,16.57,16.29,
1,42700001,42750000,70.37,16.66,12.96,
1,42750001,42800000,70.37,16.89,12.73,
1,42800001,42850000,71.65,25.24,3.09,
1,42850001,42900000,86.24,6.55,7.2,
1,42900001,42950000,84,8.83,7.15,
1,42950001,43000000,55.61,42.52,1.85,
1,43000001,43050000,50.5,16.99,32.5,
1,43050001,43100000,86.71,0,13.28,
1,43100001,43150000,75.43,0,24.56,
1,43150001,43200000,83.33,0,16.66,
1,43200001,43250000,83.09,0,16.9,
1,43250001,43300000,77.7,7.12,15.17,
1,43300001,43350000,76.41,1.85,21.73,
1,43350001,43400000,94.39,0.04,5.55,
1,43400001,43450000,75.97,1.31,22.71,
1,43450001,43500000,99.32,0.67,0,
1,43500001,43550000,94.25,1.66,4.08,
1,43550001,43600000,95.08,4.91,0,
1,43600001,43650000,97.61,0.07,2.31,
1,43650001,43700000,90.39,9.6,0,
1,43700001,43750000,76.39,5.62,17.97,
1,43750001,43800000,92.08,1.66,6.25,
1,43800001,43850000,100,0,0,
1,43850001,43900000,100,0,0,
1,43900001,43950000,71.31,19.61,9.06,
1,43950001,44000000,100,0,0,
1,44000001,44050000,81.48,0,18.51,
1,44050001,44100000,99.47,0,0.52,
1,44100001,44150000,78.95,19.19,1.85,
1,44150001,44200000,52.19,0,47.8,
1,44200001,44250000,44.44,0,55.55,
1,44250001,44300000,52.5,0,47.49,
1,44300001,44350000,61.11,0,38.88,
1,44350001,44400000,61.11,0,38.88,
1,44400001,44450000,61.11,0,38.88,
1,44450001,44500000,61.11,0,38.88,
1,44500001,44550000,62.45,0,37.54,
1,44550001,44600000,62.96,0,37.03,
1,44600001,44650000,62.96,0,37.03,
1,44650001,44700000,98.14,0,1.85,
1,44700001,44750000,92.98,1.85,5.16,
1,44750001,44800000,76.26,0.58,23.15,
1,44800001,44850000,98.14,0,1.85,
1,44850001,44900000,77.42,0,22.57,
1,44900001,44950000,98.14,0,1.85,
1,44950001,45000000,99.85,0,0.14,
1,45000001,45050000,90.17,0.02,9.8,
1,45050001,45100000,90.11,0.62,9.25,
1,45100001,45150000,83.94,0,16.05,
1,45150001,45200000,86.71,0,13.28,
1,45200001,45250000,88.69,0.07,11.23,
1,45250001,45300000,84.14,8.41,7.43,
1,45300001,45350000,66.54,28.96,4.48,
1,45350001,45400000,69.48,16.1,14.41,
1,45400001,45450000,78.43,4.89,16.66,
1,45450001,45500000,91.35,8.64,0,
1,45500001,45550000,69.52,3.94,26.52,
1,45550001,45600000,76.76,4.53,18.69,
1,45600001,45650000,74.41,0,25.58,
1,45650001,45700000,100,0,0,
1,45700001,45750000,98.96,0,1.03,
1,45750001,45800000,100,0,0,
1,45800001,45850000,100,0,0,
1,45850001,45900000,100,0,0,
1,45900001,45950000,100,0,0,
1,45950001,46000000,100,0,0,
1,46000001,46050000,100,0,0,
1,46050001,46100000,100,0,0,
1,46100001,46150000,78.74,1.36,19.89,
1,46150001,46200000,96.29,3.7,0,
1,46200001,46250000,81.57,0,18.42,
1,46250001,46300000,94.44,2.54,3.01,
1,46300001,46350000,58.69,2.88,38.42,
1,46350001,46400000,59.91,3.16,36.91,
1,46400001,46450000,50.13,9.6,40.26,
1,46450001,46500000,74.19,5.83,19.97,
1,46500001,46550000,52.25,30.03,17.71,
1,46550001,46600000,73.11,0,26.88,
1,46600001,46650000,76.29,5.25,18.44,
1,46650001,46700000,83.8,11.56,4.62,
1,46700001,46750000,43.21,43.92,12.85,
1,46750001,46800000,59.55,23.42,17.01,
1,46800001,46850000,78.58,0,21.41,
1,46850001,46900000,89.75,0.67,9.57,
1,46900001,46950000,87.29,0,12.7,
1,46950001,47000000,85.18,12.96,1.85,
1,47000001,47050000,98.14,0,1.85,
1,47050001,47100000,73.17,6.25,20.56,
1,47100001,47150000,90.09,0,9.9,
1,47150001,47200000,83.03,5.5,11.45,
1,47200001,47250000,85.18,0,14.81,
1,47250001,47300000,64.78,6.91,28.29,
1,47300001,47350000,84.61,0,15.38,
1,47350001,47400000,100,0,0,
1,47400001,47450000,57.89,42.1,0,
1,47450001,47500000,93.46,0,6.53,
1,47500001,47550000,83.19,14.62,2.18,
1,47550001,47600000,100,0,0,
1,47600001,47650000,80.6,9.38,10,
1,47650001,47700000,54.29,42.99,2.71,
1,47700001,47750000,71.64,28.35,0,
1,47750001,47800000,65.25,7.98,26.75,
1,47800001,47850000,49.92,0,50.07,
1,47850001,47900000,39,9.34,51.65,
1,47900001,47950000,39.81,18.76,41.41,
1,47950001,48000000,47.25,5.78,46.95,
1,48000001,48050000,35.08,15.91,48.99,
1,48050001,48100000,61.11,22.63,16.25,
1,48100001,48150000,22,24.55,53.43,
1,48150001,48200000,18.51,24.06,57.41,
1,48200001,48250000,19.68,13.62,66.68,
1,48250001,48300000,41.61,4.82,53.56,
1,48300001,48350000,38.92,8.04,53.02,
1,48350001,48400000,42.93,0,57.06,
1,48400001,48450000,62.94,0,37.05,
1,48450001,48500000,83.83,0,16.16,
1,48500001,48550000,82.96,0,17.03,
1,48550001,48600000,100,0,0,
1,48600001,48650000,83.6,0.02,16.37,
1,48650001,48700000,94.31,0,5.68,
1,48700001,48750000,92.59,0,7.4,
1,48750001,48800000,100,0,0,
1,48800001,48850000,100,0,0,
1,48850001,48900000,100,0,0,
1,48900001,48950000,100,0,0,
1,48950001,49000000,92.59,7.4,0,
1,49000001,49050000,59.93,39.58,0.47,
1,49050001,49100000,57.95,42.04,0,
1,49100001,49150000,46.29,46.29,7.4,
1,49150001,49200000,71.96,0,28.03,
1,49200001,49250000,71.01,0,28.98,
1,49250001,49300000,90.02,0,9.97,
1,49300001,49350000,86.66,6.37,6.96,
1,49350001,49400000,100,0,0,
1,49400001,49450000,98.12,0,1.87,
1,49450001,49500000,77.99,15.24,6.75,
1,49500001,49550000,83.73,16.26,0,
1,49550001,49600000,85.86,14.13,0,
1,49600001,49650000,99.38,0.35,0.25,
1,49650001,49700000,97.45,0.41,2.12,
1,49700001,49750000,93.42,0,6.57,
1,49750001,49800000,91.54,0,8.45,
1,49800001,49850000,81.31,0,18.68,
1,49850001,49900000,80.55,0,19.44,
1,49900001,49950000,98.86,0.77,0.35,
1,49950001,50000000,79.62,0,20.37,
1,50000001,50050000,75.7,0,24.29,
1,50050001,50100000,62.2,16.67,21.11,
1,50100001,50150000,48.66,29.11,22.22,
1,50150001,50200000,74.49,0,25.5,
1,50200001,50250000,81.44,1.85,16.7,
1,50250001,50300000,98.14,0,1.85,
1,50300001,50350000,89.13,8.06,2.8,
1,50350001,50400000,94.44,1.85,3.7,
1,50400001,50450000,93.81,0,6.18,
1,50450001,50500000,96.29,0,3.7,
1,50500001,50550000,89.94,3.29,6.75,
1,50550001,50600000,59.17,0,40.82,
1,50600001,50650000,95.15,0.39,4.44,
1,50650001,50700000,98.34,0,1.65,
1,50700001,50750000,98.14,0,1.85,
1,50750001,50800000,98.14,0,1.85,
1,50800001,50850000,98.14,0,1.85,
1,50850001,50900000,87.03,9.25,3.7,
1,50900001,50950000,67.97,0,32.02,
1,50950001,51000000,73.27,3.7,23.02,
1,51000001,51050000,92.93,1.51,5.55,
1,51050001,51100000,95.56,0.21,4.21,
1,51100001,51150000,28.07,68.51,3.41,
1,51150001,51200000,90.99,1.21,7.78,
1,51200001,51250000,89.86,4.41,5.71,
1,51250001,51300000,49.48,0,50.51,
1,51300001,51350000,63.43,0,36.56,
1,51350001,51400000,98.14,0,1.85,
1,51400001,51450000,88.09,11.9,0,
1,51450001,51500000,50.16,31.31,18.51,
1,51500001,51550000,88.86,0,11.13,
1,51550001,51600000,87.47,10.67,1.85,
1,51600001,51650000,98.56,1.43,0,
1,51650001,51700000,74.73,6.52,18.73,
1,51700001,51750000,62.1,37.03,0.86,
1,51750001,51800000,51.25,6.15,42.59,
1,51800001,51850000,56.66,0,43.33,
1,51850001,51900000,100,0,0,
1,51900001,51950000,98.14,1.85,0,
1,51950001,52000000,95.34,4.65,0,
1,52000001,52050000,89.18,10.81,0,
1,52050001,52100000,85.18,9.25,5.55,
1,52100001,52150000,96.09,0,3.9,
1,52150001,52200000,100,0,0,
1,52200001,52250000,100,0,0,
1,52250001,52300000,94.44,0,5.55,
1,52300001,52350000,100,0,0,
1,52350001,52400000,98.14,0,1.85,
1,52400001,52450000,81.58,13.54,4.86,
1,52450001,52500000,72.96,25.74,1.29,
1,52500001,52550000,89.96,7.84,2.19,
1,52550001,52600000,94.85,0,5.14,
1,52600001,52650000,95.63,2.56,1.79,
1,52650001,52700000,70.14,29.85,0,
1,52700001,52750000,87,0,12.99,
1,52750001,52800000,80.5,18.09,1.39,
1,52800001,52850000,78.1,11.15,10.73,
1,52850001,52900000,92.79,5.15,2.05,
1,52900001,52950000,66.66,0,33.33,
1,52950001,53000000,59.79,6.92,33.28,
1,53000001,53050000,66.92,0,33.07,
1,53050001,53100000,66.91,5.42,27.65,
1,53100001,53150000,77.97,18.99,3.02,
1,53150001,53200000,83.86,5.74,10.39,
1,53200001,53250000,88.88,1.85,9.25,
1,53250001,53300000,88.35,1.85,9.79,
1,53300001,53350000,88.88,1.85,9.25,
1,53350001,53400000,88.88,1.85,9.25,
1,53400001,53450000,88.88,1.85,9.25,
1,53450001,53500000,89.42,0,10.57,
1,53500001,53550000,86.54,2.34,11.11,
1,53550001,53600000,58.21,37.95,3.83,
1,53600001,53650000,90.74,4.91,4.34,
1,53650001,53700000,92.64,0,7.35,
1,53700001,53750000,97.19,0,2.8,
1,53750001,53800000,100,0,0,
1,53800001,53850000,100,0,0,
1,53850001,53900000,98.44,1.55,0,
1,53900001,53950000,90.74,8.65,0.6,
1,53950001,54000000,93.49,0.55,5.95,
1,54000001,54050000,90.87,4.67,4.44,
1,54050001,54100000,97.61,0,2.38,
1,54100001,54150000,94.46,0,5.53,
1,54150001,54200000,98.94,0.26,0.79,
1,54200001,54250000,87.18,11.87,0.94,
1,54250001,54300000,71.81,0,28.18,
1,54300001,54350000,94.24,0,5.75,
1,54350001,54400000,97.8,0,2.19,
1,54400001,54450000,59.98,0,40.01,
1,54450001,54500000,62.39,24.29,13.3,
1,54500001,54550000,22.98,0,77.01,
1,54550001,54600000,40,0,59.99,
1,54600001,54650000,98.5,0.12,1.37,
1,54650001,54700000,51.88,10.14,37.97,
1,54700001,54750000,100,0,0,
1,54750001,54800000,100,0,0,
1,54800001,54850000,98.14,0,1.85,
1,54850001,54900000,100,0,0,
1,54900001,54950000,77.77,0,22.22,
1,54950001,55000000,97,0,2.99,
1,55000001,55050000,46.67,0,53.32,
1,55050001,55100000,29.62,0,70.37,
1,55100001,55150000,98.14,0,1.85,
1,55150001,55200000,100,0,0,
1,55200001,55250000,88.21,0,11.78,
1,55250001,55300000,86.8,0,13.19,
1,55300001,55350000,92.82,0,7.17,
1,55350001,55400000,85.66,0,14.33,
1,55400001,55450000,84.41,0.12,15.46,
1,55450001,55500000,97.11,0,2.88,
1,55500001,55550000,100,0,0,
1,55550001,55600000,100,0,0,
1,55600001,55650000,100,0,0,
1,55650001,55700000,94.44,0,5.55,
1,55700001,55750000,97.81,2.18,0,
1,55750001,55800000,97.61,2.38,0,
1,55800001,55850000,91.04,1.11,7.84,
1,55850001,55900000,41.89,41.71,16.39,
1,55900001,55950000,20.49,61.11,18.39,
1,55950001,56000000,83.33,1.88,14.77,
1,56000001,56050000,83.53,2.5,13.95,
1,56050001,56100000,84.09,5.78,10.11,
1,56100001,56150000,94.71,0.31,4.96,
1,56150001,56200000,97.54,2.45,0,
1,56200001,56250000,100,0,0,
1,56250001,56300000,100,0,0,
1,56300001,56350000,95.62,0,4.37,
1,56350001,56400000,82.41,2.12,15.46,
1,56400001,56450000,100,0,0,
1,56450001,56500000,58.41,0,41.58,
1,56500001,56550000,100,0,0,
1,56550001,56600000,100,0,0,
1,56600001,56650000,100,0,0,
1,56650001,56700000,100,0,0,
1,56700001,56750000,98.74,0,1.25,
1,56750001,56800000,96.29,0,3.7,
1,56800001,56850000,97.47,0.25,2.27,
1,56850001,56900000,98.14,0,1.85,
1,56900001,56950000,98.95,0,1.04,
1,56950001,57000000,98.22,0,1.77,
1,57000001,57050000,98.52,0.11,1.36,
1,57050001,57100000,100,0,0,
1,57100001,57150000,100,0,0,
1,57150001,57200000,98.14,1.85,0,
1,57200001,57250000,98.38,1.61,0,
1,57250001,57300000,100,0,0,
1,57300001,57350000,83.33,0,16.66,
1,57350001,57400000,99.37,0,0.62,
1,57400001,57450000,100,0,0,
1,57450001,57500000,100,0,0,
1,57500001,57550000,100,0,0,
1,57550001,57600000,100,0,0,
1,57600001,57650000,100,0,0,
1,57650001,57700000,99.94,0.05,0,
1,57700001,57750000,100,0,0,
1,57750001,57800000,100,0,0,
1,57800001,57850000,99.7,0.29,0,
1,57850001,57900000,58.84,1.73,39.42,
1,57900001,57950000,98.14,1.85,0,
1,57950001,58000000,100,0,0,
1,58000001,58050000,100,0,0,
1,58050001,58100000,79.62,0,20.37,
1,58100001,58150000,79.62,0,20.37,
1,58150001,58200000,100,0,0,
1,58200001,58250000,100,0,0,
1,58250001,58300000,87.15,0,12.84,
1,58300001,58350000,97.25,0,2.74,
1,58350001,58400000,94.44,0,5.55,
1,58400001,58450000,94.44,0,5.55,
1,58450001,58500000,98.14,0,1.85,
1,58500001,58550000,100,0,0,
1,58550001,58600000,94.9,0,5.09,
1,58600001,58650000,94.6,3.7,1.69,
1,58650001,58700000,94.44,1.41,4.13,
1,58700001,58750000,98.14,0,1.85,
1,58750001,58800000,96.29,0,3.7,
1,58800001,58850000,98.6,0,1.39,
1,58850001,58900000,100,0,0,
1,58900001,58950000,98.14,0,1.85,
1,58950001,59000000,20.37,75.92,3.7,
1,59000001,59050000,23.59,74.55,1.85,
1,59050001,59100000,100,0,0,
1,59100001,59150000,38.05,0,61.94,
1,59150001,59200000,24.2,0.87,74.91,
1,59200001,59250000,26.52,0,73.47,
1,59250001,59300000,25.51,0,74.48,
1,59300001,59350000,25.64,0,74.35,
1,59350001,59400000,17.33,3.43,79.22,
1,59400001,59450000,100,0,0,
1,59450001,59500000,57.57,1.11,41.3,
1,59500001,59550000,25.66,0,74.33,
1,59550001,59600000,55.08,1.85,43.06,
1,59600001,59650000,96.97,1.85,1.17,
1,59650001,59700000,28.9,0,71.09,
1,59700001,59750000,91.71,0.87,7.4,
1,59750001,59800000,26.96,1.85,71.17,
1,59800001,59850000,98.14,0,1.85,
1,59850001,59900000,16.66,12.96,70.37,
1,59900001,59950000,29.62,0,70.37,
1,59950001,60000000,39.38,14.21,46.4,
1,60000001,60050000,72.03,26.34,1.61,
1,60050001,60100000,55.74,18.24,26,
1,60100001,60150000,60.52,0,39.47,
1,60150001,60200000,35.18,0,64.81,
1,60200001,60250000,33.25,2.09,64.65,
1,60250001,60300000,35.33,0,64.66,
1,60300001,60350000,35.29,0,64.7,
1,60350001,60400000,35.08,0,64.91,
1,60400001,60450000,35.18,0,64.81,
1,60450001,60500000,28.49,6.69,64.81,
1,60500001,60550000,35.18,31.1,33.71,
1,60550001,60600000,79.11,19.54,1.34,
1,60600001,60650000,99.62,0,0.37,
1,60650001,60700000,100,0,0,
1,60700001,60750000,92.46,0,7.53,
1,60750001,60800000,87.27,3.92,8.79,
1,60800001,60850000,80.43,0,19.56,
1,60850001,60900000,100,0,0,
1,60900001,60950000,98.14,1.85,0,
1,60950001,61000000,100,0,0,
1,61000001,61050000,100,0,0,
1,61050001,61100000,98.25,0,1.74,
1,61100001,61150000,97.35,1.85,0.79,
1,61150001,61200000,100,0,0,
1,61200001,61250000,99.86,0,0.13,
1,61250001,61300000,100,0,0,
1,61300001,61350000,100,0,0,
1,61350001,61400000,100,0,0,
1,61400001,61450000,94.44,0,5.55,
1,61450001,61500000,98.14,0,1.85,
1,61500001,61550000,94.44,2.12,3.42,
1,61550001,61600000,99.27,0.58,0.14,
1,61600001,61650000,100,0,0,
1,61650001,61700000,100,0,0,
1,61700001,61750000,96.29,0,3.7,
1,61750001,61800000,18.51,0,81.48,
1,61800001,61850000,100,0,0,
1,61850001,61900000,82.06,12.65,5.28,
1,61900001,61950000,86.48,13.51,0,
1,61950001,62000000,96.29,0,3.7,
1,62000001,62050000,100,0,0,
1,62050001,62100000,96.07,3.92,0,
1,62100001,62150000,95.08,4.91,0,
1,62150001,62200000,92.88,7.11,0,
1,62200001,62250000,80.09,13.83,6.07,
1,62250001,62300000,100,0,0,
1,62300001,62350000,64.28,7.4,28.3,
1,62350001,62400000,99.65,0.34,0,
1,62400001,62450000,90.05,1.09,8.84,
1,62450001,62500000,90.24,0,9.75,
1,62500001,62550000,47.45,1.17,51.37,
1,62550001,62600000,95.73,0,4.26,
1,62600001,62650000,91.03,6.65,2.3,
1,62650001,62700000,43.63,9.42,46.94,
1,62700001,62750000,90.53,4.68,4.78,
1,62750001,62800000,98.14,0,1.85,
1,62800001,62850000,96.88,1.08,2.02,
1,62850001,62900000,84.04,12.83,3.11,
