Gene	Ancestry	Variant rank	GeneId	TranscriptId	BioType	AFI	Afrikaner	Ankole	Bonsmara	Egyptian_cattle_Lower	Egyptian_cattle_Middle	Egyptian_cattle_Upper	Karamojong	Nganda	Nguni	Nkedi	Ntuuku	Tuli	Retention breed count
CCDC69	aai	moderate	ENSBTAG00000002834	ENSBTAT00000042846	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	0	2
CCHCR1	aai	moderate	ENSBTAG00000014434	ENSBTAT00000019198	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD1A	aai	moderate	ENSBTAG00000054063	ENSBTAT00000009739	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CD1B	aai	moderate	ENSBTAG00000038426	ENSBTAT00000013155	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CD47	aai	moderate	ENSBTAG00000003585	ENSBTAT00000004664	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CD53	aai	moderate	ENSBTAG00000006466	ENSBTAT00000008479	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
CD5L	aai	moderate	ENSBTAG00000022514	ENSBTAT00000013933	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CD7	aai	moderate	ENSBTAG00000011359	ENSBTAT00000015095	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
CD80	aai	moderate	ENSBTAG00000018059	ENSBTAT00000024042	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
CD86	aai	moderate	ENSBTAG00000013118	ENSBTAT00000066751	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
CDADC1	aai	moderate	ENSBTAG00000002271	ENSBTAT00000002932	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
APBB1IP	aai	moderate	ENSBTAG00000012526	ENSBTAT00000016629	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	4
CDC27	aai	moderate	ENSBTAG00000002726	ENSBTAT00000003533	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
CDC42BPA	aai	moderate	ENSBTAG00000022777	ENSBTAT00000029173	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CDH10	aai	moderate	ENSBTAG00000002845	ENSBTAT00000003688	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDHR5	aai	moderate	ENSBTAG00000047914	ENSBTAT00000064500	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CDKAL1	aai	moderate	ENSBTAG00000025589	ENSBTAT00000017811	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CEND1	aai	moderate	ENSBTAG00000001228	ENSBTAT00000001623	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CEP104	aai	moderate	ENSBTAG00000020014	ENSBTAT00000034094	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
CEP120	aai	moderate	ENSBTAG00000013184	ENSBTAT00000017545	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
CEP68	aai	moderate	ENSBTAG00000016717	ENSBTAT00000022223	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	2
CEP78	aai	moderate	ENSBTAG00000020752	ENSBTAT00000036653	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP83	aai	moderate	ENSBTAG00000004484	ENSBTAT00000005881	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
ENSBTAG00000030499	aai	moderate	ENSBTAG00000030499	ENSBTAT00000023082	protein_coding	1	0	0	0	0	0	1	1	0	0	1	0	0	4
CGN	aai	moderate	ENSBTAG00000017564	ENSBTAT00000023352	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CHAF1B	aai	moderate	ENSBTAG00000011880	ENSBTAT00000015764	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	2
CHD3	aai	moderate	ENSBTAG00000014377	ENSBTAT00000019119	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
CHD7	aai	moderate	ENSBTAG00000021841	ENSBTAT00000026607	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000048553	aai	moderate	ENSBTAG00000048553	ENSBTAT00000075685	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	4
PDSS1	aai	moderate	ENSBTAG00000006529	ENSBTAT00000008576	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	4
CIDEA	aai	moderate	ENSBTAG00000046547	ENSBTAT00000063184	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CIP2A	aai	moderate	ENSBTAG00000017140	ENSBTAT00000022784	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CLCC1	aai	moderate	ENSBTAG00000017129	ENSBTAT00000022767	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
CLVS1	aai	moderate	ENSBTAG00000043978	ENSBTAT00000061465	protein_coding	0	0	0	0	0	0	0	1	1	0	0	0	0	2
CMSS1	aai	moderate	ENSBTAG00000013663	ENSBTAT00000018160	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CNGA1	aai	moderate	ENSBTAG00000002205	ENSBTAT00000002853	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	0	2
CNGB1	aai	moderate	ENSBTAG00000005702	ENSBTAT00000063004	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CNST	aai	moderate	ENSBTAG00000000511	ENSBTAT00000055849	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CNTROB	aai	moderate	ENSBTAG00000047756	ENSBTAT00000064781	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
COASY	aai	moderate	ENSBTAG00000046746	ENSBTAT00000027845	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
COL4A4	aai	moderate	ENSBTAG00000021310	ENSBTAT00000018302	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
COMMD4	aai	moderate	ENSBTAG00000007346	ENSBTAT00000083238	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
CHGB	aai	moderate	ENSBTAG00000011782	ENSBTAT00000015645	protein_coding	0	0	1	0	0	0	0	0	0	1	1	1	0	4
CHPT1	aai	moderate	ENSBTAG00000002490	ENSBTAT00000003236	protein_coding	1	1	0	0	0	0	0	0	0	0	0	1	1	4
CXCL16	aai	moderate	ENSBTAG00000031998	ENSBTAT00000024371	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CYP4X1	aai	moderate	ENSBTAG00000015647	ENSBTAT00000020783	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	2
D2HGDH	aai	moderate	ENSBTAG00000002847	ENSBTAT00000003690	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	0	2
DCPS	aai	moderate	ENSBTAG00000002879	ENSBTAT00000003732	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
DENND4C	aai	moderate	ENSBTAG00000003097	ENSBTAT00000004032	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
CSTA	aai	moderate	ENSBTAG00000010688	ENSBTAT00000014138	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000014133	aai	moderate	ENSBTAG00000014133	ENSBTAT00000018785	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000015439	aai	moderate	ENSBTAG00000015439	ENSBTAT00000063152	protein_coding	1	0	0	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000039346	aai	moderate	ENSBTAG00000039346	ENSBTAT00000022269	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
DIS3L2	aai	moderate	ENSBTAG00000011964	ENSBTAT00000038112	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
DMTF1	aai	moderate	ENSBTAG00000020878	ENSBTAT00000033813	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DNAH2	aai	moderate	ENSBTAG00000008605	ENSBTAT00000006277	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
ENSBTAG00000047080	aai	moderate	ENSBTAG00000047080	ENSBTAT00000064186	protein_coding	0	0	1	0	0	0	0	1	1	0	0	1	0	4
DOP1B	aai	moderate	ENSBTAG00000014306	ENSBTAT00000019018	protein_coding	0	0	0	0	0	1	0	0	0	0	1	0	0	2
ENSBTAG00000048643	aai	moderate	ENSBTAG00000048643	ENSBTAT00000077336	protein_coding	1	1	0	0	0	0	0	0	0	0	0	1	1	4
DTNB	aai	moderate	ENSBTAG00000021072	ENSBTAT00000028063	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000049493	aai	moderate	ENSBTAG00000049493	ENSBTAT00000009669	protein_coding	1	0	0	0	0	0	0	1	1	0	1	0	0	4
DUOX1	aai	moderate	ENSBTAG00000016246	ENSBTAT00000021618	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DZIP3	aai	moderate	ENSBTAG00000006158	ENSBTAT00000008099	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ECHDC2	aai	moderate	ENSBTAG00000002910	ENSBTAT00000003779	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EFTUD2	aai	moderate	ENSBTAG00000013526	ENSBTAT00000017986	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
EGFL8	aai	moderate	ENSBTAG00000025410	ENSBTAT00000005817	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EHBP1	aai	moderate	ENSBTAG00000044173	ENSBTAT00000061137	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EIF2AK3	aai	moderate	ENSBTAG00000000184	ENSBTAT00000000210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
EIF3H	aai	moderate	ENSBTAG00000014032	ENSBTAT00000018645	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EIF4H	aai	moderate	ENSBTAG00000047249	ENSBTAT00000064159	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ELK3	aai	moderate	ENSBTAG00000001509	ENSBTAT00000086512	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	2
ELMOD3	aai	moderate	ENSBTAG00000021935	ENSBTAT00000029243	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ELOVL2	aai	moderate	ENSBTAG00000002497	ENSBTAT00000003245	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ELP2	aai	moderate	ENSBTAG00000018954	ENSBTAT00000025227	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
EML6	aai	moderate	ENSBTAG00000011101	ENSBTAT00000014742	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000000682	aai	moderate	ENSBTAG00000000682	ENSBTAT00000000910	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000001219	aai	moderate	ENSBTAG00000001219	ENSBTAT00000001613	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000001851	aai	moderate	ENSBTAG00000001851	ENSBTAT00000032461	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000002251	aai	moderate	ENSBTAG00000002251	ENSBTAT00000002911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000002355	aai	moderate	ENSBTAG00000002355	ENSBTAT00000019132	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000003250	aai	moderate	ENSBTAG00000003250	ENSBTAT00000004214	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000003383	aai	moderate	ENSBTAG00000003383	ENSBTAT00000004385	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000003408	aai	moderate	ENSBTAG00000003408	ENSBTAT00000031540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000003676	aai	moderate	ENSBTAG00000003676	ENSBTAT00000004790	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSBTAG00000051665	aai	moderate	ENSBTAG00000051665	ENSBTAT00000073739	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000005997	aai	moderate	ENSBTAG00000005997	ENSBTAT00000020806	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000006060	aai	moderate	ENSBTAG00000006060	ENSBTAT00000001262	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSBTAG00000007333	aai	moderate	ENSBTAG00000007333	ENSBTAT00000009644	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000008328	aai	moderate	ENSBTAG00000008328	ENSBTAT00000010967	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000010711	aai	moderate	ENSBTAG00000010711	ENSBTAT00000038548	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000011402	aai	moderate	ENSBTAG00000011402	ENSBTAT00000015155	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000011638	aai	moderate	ENSBTAG00000011638	ENSBTAT00000015456	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSBTAG00000012692	aai	moderate	ENSBTAG00000012692	ENSBTAT00000016866	protein_coding	0	0	0	0	0	0	0	0	1	0	1	0	0	2
ENSBTAG00000053988	aai	moderate	ENSBTAG00000053988	ENSBTAT00000071717	protein_coding	1	0	0	0	0	0	0	1	0	0	1	1	0	4
ENSBTAG00000013059	aai	moderate	ENSBTAG00000013059	ENSBTAT00000017360	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000013321	aai	moderate	ENSBTAG00000013321	ENSBTAT00000017716	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FERMT1	aai	moderate	ENSBTAG00000020465	ENSBTAT00000027271	protein_coding	0	0	1	0	0	0	0	1	0	0	1	1	0	4
ENSBTAG00000014765	aai	moderate	ENSBTAG00000014765	ENSBTAT00000019642	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2
GRIP1	aai	moderate	ENSBTAG00000033726	ENSBTAT00000047829	protein_coding	0	1	0	1	0	0	0	0	0	1	0	0	1	4
GTPBP4	aai	moderate	ENSBTAG00000014917	ENSBTAT00000019864	protein_coding	1	0	0	0	0	0	0	1	0	0	1	1	0	4
ENSBTAG00000016928	aai	moderate	ENSBTAG00000016928	ENSBTAT00000032906	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000017204	aai	moderate	ENSBTAG00000017204	ENSBTAT00000022103	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000017330	aai	moderate	ENSBTAG00000017330	ENSBTAT00000023039	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000019479	aai	moderate	ENSBTAG00000019479	ENSBTAT00000025946	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000020532	aai	moderate	ENSBTAG00000020532	ENSBTAT00000027356	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000023247	aai	moderate	ENSBTAG00000023247	ENSBTAT00000053130	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000024233	aai	moderate	ENSBTAG00000024233	ENSBTAT00000033457	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000024960	aai	moderate	ENSBTAG00000024960	ENSBTAT00000033956	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
HSPBAP1	aai	moderate	ENSBTAG00000005066	ENSBTAT00000006679	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000025398	aai	moderate	ENSBTAG00000025398	ENSBTAT00000080633	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000027245	aai	moderate	ENSBTAG00000027245	ENSBTAT00000039058	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000027715	aai	moderate	ENSBTAG00000027715	ENSBTAT00000039939	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000027899	aai	moderate	ENSBTAG00000027899	ENSBTAT00000040243	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
IL36RN	aai	moderate	ENSBTAG00000039839	ENSBTAT00000023970	protein_coding	0	1	0	1	1	0	0	0	0	0	0	1	0	4
ENSBTAG00000031464	aai	moderate	ENSBTAG00000031464	ENSBTAT00000044586	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000031825	aai	moderate	ENSBTAG00000031825	ENSBTAT00000045135	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000031828	aai	moderate	ENSBTAG00000031828	ENSBTAT00000045140	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000032442	aai	moderate	ENSBTAG00000032442	ENSBTAT00000046013	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000032899	aai	moderate	ENSBTAG00000032899	ENSBTAT00000003434	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000033166	aai	moderate	ENSBTAG00000033166	ENSBTAT00000001891	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000033806	aai	moderate	ENSBTAG00000033806	ENSBTAT00000009936	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000037932	aai	moderate	ENSBTAG00000037932	ENSBTAT00000055472	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000037933	aai	moderate	ENSBTAG00000037933	ENSBTAT00000052636	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000038263	aai	moderate	ENSBTAG00000038263	ENSBTAT00000070107	protein_coding	0	0	0	0	1	1	0	0	0	0	0	0	0	2
ENSBTAG00000039218	aai	moderate	ENSBTAG00000039218	ENSBTAT00000053032	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
LARP4B	aai	moderate	ENSBTAG00000013899	ENSBTAT00000086707	protein_coding	1	0	1	0	0	0	0	1	0	0	0	1	0	4
ENSBTAG00000039366	aai	moderate	ENSBTAG00000039366	ENSBTAT00000055572	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000039755	aai	moderate	ENSBTAG00000039755	ENSBTAT00000054929	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000039834	aai	moderate	ENSBTAG00000039834	ENSBTAT00000057263	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000039986	aai	moderate	ENSBTAG00000039986	ENSBTAT00000056094	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000040210	aai	moderate	ENSBTAG00000040210	ENSBTAT00000055005	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSBTAG00000040323	aai	moderate	ENSBTAG00000040323	ENSBTAT00000069005	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000045514	aai	moderate	ENSBTAG00000045514	ENSBTAT00000081196	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000046260	aai	moderate	ENSBTAG00000046260	ENSBTAT00000064125	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
ENSBTAG00000046495	aai	moderate	ENSBTAG00000046495	ENSBTAT00000056628	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
MAPK12	aai	moderate	ENSBTAG00000019574	ENSBTAT00000026080	protein_coding	0	0	1	0	0	0	0	1	1	0	0	1	0	4
ENSBTAG00000046586	aai	moderate	ENSBTAG00000046586	ENSBTAT00000065471	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000046928	aai	moderate	ENSBTAG00000046928	ENSBTAT00000064565	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000046944	aai	moderate	ENSBTAG00000046944	ENSBTAT00000048097	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MOV10L1	aai	moderate	ENSBTAG00000020341	ENSBTAT00000027109	protein_coding	0	0	1	0	0	0	0	1	1	0	0	1	0	4
ENSBTAG00000047185	aai	moderate	ENSBTAG00000047185	ENSBTAT00000065094	IG_V_gene	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000047327	aai	moderate	ENSBTAG00000047327	ENSBTAT00000056744	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000048048	aai	moderate	ENSBTAG00000048048	ENSBTAT00000065970	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000048228	aai	moderate	ENSBTAG00000048228	ENSBTAT00000066135	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSBTAG00000048256	aai	moderate	ENSBTAG00000048256	ENSBTAT00000065480	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000048524	aai	moderate	ENSBTAG00000048524	ENSBTAT00000074320	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
MYBPC1	aai	moderate	ENSBTAG00000011392	ENSBTAT00000043649	protein_coding	1	1	0	0	0	0	0	0	0	0	0	1	1	4
ENSBTAG00000048813	aai	moderate	ENSBTAG00000048813	ENSBTAT00000084442	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000048849	aai	moderate	ENSBTAG00000048849	ENSBTAT00000069939	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
ENSBTAG00000049316	aai	moderate	ENSBTAG00000049316	ENSBTAT00000085238	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000049329	aai	moderate	ENSBTAG00000049329	ENSBTAT00000028607	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
NCAPH2	aai	moderate	ENSBTAG00000012607	ENSBTAT00000016741	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000049538	aai	moderate	ENSBTAG00000049538	ENSBTAT00000081901	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000049727	aai	moderate	ENSBTAG00000049727	ENSBTAT00000037575	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000049777	aai	moderate	ENSBTAG00000049777	ENSBTAT00000085503	protein_coding	0	0	0	0	0	0	0	0	1	0	1	0	0	2
ENSBTAG00000049964	aai	moderate	ENSBTAG00000049964	ENSBTAT00000080117	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000049967	aai	moderate	ENSBTAG00000049967	ENSBTAT00000055528	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000050050	aai	moderate	ENSBTAG00000050050	ENSBTAT00000045473	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050176	aai	moderate	ENSBTAG00000050176	ENSBTAT00000087219	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050427	aai	moderate	ENSBTAG00000050427	ENSBTAT00000068563	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000050435	aai	moderate	ENSBTAG00000050435	ENSBTAT00000074733	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSBTAG00000050522	aai	moderate	ENSBTAG00000050522	ENSBTAT00000072299	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000050679	aai	moderate	ENSBTAG00000050679	ENSBTAT00000069743	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050695	aai	moderate	ENSBTAG00000050695	ENSBTAT00000082943	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	2
ODF3B	aai	moderate	ENSBTAG00000026467	ENSBTAT00000037620	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000051141	aai	moderate	ENSBTAG00000051141	ENSBTAT00000084180	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051156	aai	moderate	ENSBTAG00000051156	ENSBTAT00000067369	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051312	aai	moderate	ENSBTAG00000051312	ENSBTAT00000064481	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PARP14	aai	moderate	ENSBTAG00000016656	ENSBTAT00000022152	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000051433	aai	moderate	ENSBTAG00000051433	ENSBTAT00000080439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051535	aai	moderate	ENSBTAG00000051535	ENSBTAT00000054833	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000051548	aai	moderate	ENSBTAG00000051548	ENSBTAT00000077306	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PCDHA4	aai	moderate	ENSBTAG00000049152	ENSBTAT00000072362	protein_coding	1	0	0	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000051851	aai	moderate	ENSBTAG00000051851	ENSBTAT00000072119	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000051921	aai	moderate	ENSBTAG00000051921	ENSBTAT00000056611	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051943	aai	moderate	ENSBTAG00000051943	ENSBTAT00000078865	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052093	aai	moderate	ENSBTAG00000052093	ENSBTAT00000011282	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052118	aai	moderate	ENSBTAG00000052118	ENSBTAT00000077333	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
PCDHB1	aai	moderate	ENSBTAG00000037885	ENSBTAT00000052339	protein_coding	1	0	0	0	0	0	0	1	1	0	1	0	0	4
ENSBTAG00000052249	aai	moderate	ENSBTAG00000052249	ENSBTAT00000068078	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	2
ENSBTAG00000052321	aai	moderate	ENSBTAG00000052321	ENSBTAT00000080072	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SEMA5B	aai	moderate	ENSBTAG00000018765	ENSBTAT00000024989	protein_coding	0	0	0	0	0	1	0	0	1	0	1	1	0	4
ENSBTAG00000052520	aai	moderate	ENSBTAG00000052520	ENSBTAT00000079070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052614	aai	moderate	ENSBTAG00000052614	ENSBTAT00000076098	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSBTAG00000052703	aai	moderate	ENSBTAG00000052703	ENSBTAT00000079921	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052820	aai	moderate	ENSBTAG00000052820	ENSBTAT00000078612	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
